route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,zenbus_mission_id,trip_headsign_code
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:16,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:17,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:18,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5156927342379008:LOC,,,5120575259279360,trip_358
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:19,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:20,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:21,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:22,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5170501368414208:LOC,,,5150089754443776,trip_311
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:23,GARE > DURENQUE QUAI,,0,,zenbus:Route:5127709803937792:LOC,,,5142698904256512,trip_407
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:24,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:25,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5156927342379008:LOC,,,5120575259279360,trip_358
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:26,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:27,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:28,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:29,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5170501368414208:LOC,,,5150089754443776,trip_311
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:30,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:31,GARE > DURENQUE QUAI,,0,,zenbus:Route:5127709803937792:LOC,,,5142698904256512,trip_407
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:32,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:33,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5156927342379008:LOC,,,5120575259279360,trip_358
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:34,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:35,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:36,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:37,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5156927342379008:LOC,,,5120575259279360,trip_358
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:38,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:39,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:40,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:41,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5170501368414208:LOC,,,5150089754443776,trip_311
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:42,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:43,GARE > DURENQUE QUAI,,0,,zenbus:Route:5127709803937792:LOC,,,5142698904256512,trip_407
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:44,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:45,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5156927342379008:LOC,,,5120575259279360,trip_358
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:46,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:47,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5086510263042048:LOC,,,5139194630373376,trip_322
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:48,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5099218064637952:LOC,,,5078013089677312,trip_356
zenbus:Line:834470001:LOC,cal2-sat,6220275597180928:49,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5076746258874368:LOC,,,5116372247904256,trip_336
zenbus:Line:824770001:LOC,cal2-sat,5092293587501056:0,CHARTREUSE > REGNAULT,,0,,zenbus:Route:5159559066812416:LOC,,,5193681977999360,trip_279
zenbus:Line:824770001:LOC,cal2-sat,5092293587501056:1,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5159559066812416:LOC,,,5193681977999360,trip_279
zenbus:Line:824770001:LOC,cal2-sat,5092293587501056:2,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5159559066812416:LOC,,,5193681977999360,trip_279
zenbus:Line:824770001:LOC,cal2-sat,5092293587501056:3,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5159559066812416:LOC,,,5193681977999360,trip_279
zenbus:Line:824770001:LOC,cal2-sat,5092293587501056:4,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5159559066812416:LOC,,,6016201098526720,trip_290A
zenbus:Line:824770001:LOC,cal2-sat,5092293587501056:5,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5159559066812416:LOC,,,5193681977999360,trip_279
zenbus:Line:824770001:LOC,cal2-sat,5092293587501056:6,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5159559066812416:LOC,,,5193681977999360,trip_279
zenbus:Line:824770001:LOC,cal2-sat,5092293587501056:7,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5159559066812416:LOC,,,5193681977999360,trip_279
zenbus:Line:824770001:LOC,cal2-sat,5092293587501056:8,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5159559066812416:LOC,,,5193681977999360,trip_279
zenbus:Line:824770001:LOC,cal2-sat,5092293587501056:9,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5159559066812416:LOC,,,6016201098526720,trip_290A
zenbus:Line:834460001:LOC,cal2-sat,5078806970761216:0,CHARTREUSE > REGNAULT,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal2-sat,5078806970761216:1,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal2-sat,5078806970761216:2,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal2-sat,5078806970761216:3,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal2-sat,5078806970761216:4,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal2-sat,5078806970761216:5,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal2-sat,5078806970761216:6,CHARTREUSE > GALIBER,,0,,zenbus:Route:6279780490018816:LOC,,,5080467797704704,trip_76
zenbus:Line:834460001:LOC,cal2-sat,5078806970761216:7,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal2-sat,5078806970761216:8,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal2-sat,5078806970761216:9,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal2-sat,5078806970761216:10,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal2-sat,5078806970761216:11,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal2-sat,5078806970761216:12,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal2-sat,5078806970761216:13,CHARTREUSE > GALIBER,,0,,zenbus:Route:6279780490018816:LOC,,,5080467797704704,trip_76
zenbus:Line:830780013:LOC,cal2-sat,6248478030168064:0,GARES MAZAMET > GARES MAZAMET,,0,,zenbus:Route:5127892608483328:LOC,,,4819344305422336,trip_122
zenbus:Line:830780013:LOC,cal2-sat,6248478030168064:1,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5137636278665216:LOC,,,5135836083388416,trip_153
zenbus:Line:830780013:LOC,cal2-sat,6248478030168064:2,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5127892608483328:LOC,,,4819344305422336,trip_122
zenbus:Line:830780013:LOC,cal2-sat,6248478030168064:3,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5137636278665216:LOC,,,5135836083388416,trip_153
zenbus:Line:830780013:LOC,cal2-sat,6248478030168064:4,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5127892608483328:LOC,,,4819344305422336,trip_122
zenbus:Line:830780013:LOC,cal2-sat,6248478030168064:5,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5131838475468800:LOC,,,5175372263981056,trip_155
zenbus:Line:830780013:LOC,cal2-sat,6248478030168064:6,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5149701194121216:LOC,,,6229944440979456,trip_149
zenbus:Line:830780013:LOC,cal2-sat,6248478030168064:7,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:6194038514384896:LOC,,,5157886864916480,trip_410
zenbus:Line:830780013:LOC,cal2-sat,6248478030168064:8,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5127892608483328:LOC,,,4819344305422336,trip_122
zenbus:Line:830780013:LOC,cal2-sat,6248478030168064:9,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5137636278665216:LOC,,,5135836083388416,trip_153
zenbus:Line:830780013:LOC,cal2-sat,6248478030168064:10,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5127892608483328:LOC,,,4819344305422336,trip_122
zenbus:Line:830780013:LOC,cal2-sat,6248478030168064:11,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5137636278665216:LOC,,,5135836083388416,trip_153
zenbus:Line:830780013:LOC,cal2-sat,6248478030168064:12,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5127892608483328:LOC,,,4819344305422336,trip_122
zenbus:Line:830780013:LOC,cal2-sat,6248478030168064:13,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5131838475468800:LOC,,,5175372263981056,trip_155
zenbus:Line:834460001:LOC,cal2-sat,5145795240132608:0,LE VERDIER > CHARTREUSE,,1,,zenbus:Route:6312067436904448:LOC,,,5153750391980032,trip_412
zenbus:Line:834460001:LOC,cal2-sat,5145795240132608:1,BOURIATTE > AQUITAINE,,1,,zenbus:Route:5164367014264832:LOC,,,5119782183501824,trip_50
zenbus:Line:834460001:LOC,cal2-sat,5145795240132608:2,BOURIATTE > CHARTREUSE,,1,,zenbus:Route:5164367014264832:LOC,,,5119782183501824,trip_50
zenbus:Line:834460001:LOC,cal2-sat,5145795240132608:3,BOURIATTE > CHARTREUSE,,1,,zenbus:Route:5164367014264832:LOC,,,5119782183501824,trip_50
zenbus:Line:834460001:LOC,cal2-sat,5145795240132608:4,BOURIATTE > CHARTREUSE,,1,,zenbus:Route:5164367014264832:LOC,,,5119782183501824,trip_50
zenbus:Line:834460001:LOC,cal2-sat,5145795240132608:5,BOURIATTE > CHARTREUSE,,1,,zenbus:Route:5164367014264832:LOC,,,5119782183501824,trip_50
zenbus:Line:834460001:LOC,cal2-sat,5145795240132608:6,BOURIATTE > CHARTREUSE,,1,,zenbus:Route:5164367014264832:LOC,,,5119782183501824,trip_50
zenbus:Line:834460001:LOC,cal2-sat,5145795240132608:7,BOURIATTE > CHARTREUSE,,1,,zenbus:Route:6312067436904448:LOC,,,5153750391980032,trip_412
zenbus:Line:834460001:LOC,cal2-sat,5145795240132608:8,BOURIATTE > CHARTREUSE,,1,,zenbus:Route:6194277287723008:LOC,,,5175580637003776,trip_49
zenbus:Line:834460001:LOC,cal2-sat,5145795240132608:9,BOURIATTE > CHARTREUSE,,1,,zenbus:Route:5164367014264832:LOC,,,5119782183501824,trip_50
zenbus:Line:834460001:LOC,cal2-sat,5145795240132608:10,BOURIATTE > CHARTREUSE,,1,,zenbus:Route:5164367014264832:LOC,,,5119782183501824,trip_50
zenbus:Line:834460001:LOC,cal2-sat,5145795240132608:11,BOURIATTE > CHARTREUSE,,1,,zenbus:Route:5164367014264832:LOC,,,5119782183501824,trip_50
zenbus:Line:834460001:LOC,cal2-sat,5145795240132608:12,BOURIATTE > CHARTREUSE,,1,,zenbus:Route:5164367014264832:LOC,,,5119782183501824,trip_50
zenbus:Line:834460001:LOC,cal2-sat,5145795240132608:13,BOURIATTE > CHARTREUSE,,1,,zenbus:Route:5164367014264832:LOC,,,5119782183501824,trip_50
zenbus:Line:834460001:LOC,cal2-sat,5145795240132608:14,BOURIATTE > CHARTREUSE,,1,,zenbus:Route:5164367014264832:LOC,,,5119782183501824,trip_50
zenbus:Line:834460001:LOC,cal2-sat,5145795240132608:15,BOURIATTE > CASTRES GUYNEMER,,1,,zenbus:Route:5069731436429312:LOC,,,5175913027207168,trip_35
zenbus:Line:830780013:LOC,cal2-sat,6211850549067776:0,DURENQUE QUAI > HOPITAL,,1,,zenbus:Route:5171558333022208:LOC,,,6257738382311424,trip_115
zenbus:Line:830780013:LOC,cal2-sat,6211850549067776:1,DURENQUE QUAI > GARES MAZAMET,,1,,zenbus:Route:6224534527016960:LOC,,,5156024862375936,trip_139C
zenbus:Line:830780013:LOC,cal2-sat,6211850549067776:2,DURENQUE QUAI > GARES MAZAMET,,1,,zenbus:Route:6224534527016960:LOC,,,5156024862375936,trip_139C
zenbus:Line:830780013:LOC,cal2-sat,6211850549067776:3,DURENQUE QUAI > GARES MAZAMET,,1,,zenbus:Route:6224534527016960:LOC,,,5156024862375936,trip_139C
zenbus:Line:830780013:LOC,cal2-sat,6211850549067776:4,DURENQUE QUAI > GARES MAZAMET,,1,,zenbus:Route:5146789122408448:LOC,,,6218571988336640,trip_411
zenbus:Line:830780013:LOC,cal2-sat,6211850549067776:5,DURENQUE QUAI > GARES MAZAMET,,1,,zenbus:Route:5190153209380864:LOC,,,5106896476307456,trip_143
zenbus:Line:830780013:LOC,cal2-sat,6211850549067776:6,DURENQUE QUAI > GARES MAZAMET,,1,,zenbus:Route:6224534527016960:LOC,,,5156024862375936,trip_139C
zenbus:Line:830780013:LOC,cal2-sat,6211850549067776:7,DURENQUE QUAI > GARES MAZAMET,,1,,zenbus:Route:6224534527016960:LOC,,,5156024862375936,trip_139C
zenbus:Line:830780013:LOC,cal2-sat,6211850549067776:8,DURENQUE QUAI > GARES MAZAMET,,1,,zenbus:Route:6224534527016960:LOC,,,5156024862375936,trip_139C
zenbus:Line:824770001:LOC,cal2-sat,5200957249945600:0,PALIQUE > MAURIAC,,1,,zenbus:Route:5070978386231296:LOC,,,5120261995102208,trip_270
zenbus:Line:824770001:LOC,cal2-sat,5200957249945600:1,PALIQUE > CHARTREUSE,,1,,zenbus:Route:5070978386231296:LOC,,,5120261995102208,trip_270
zenbus:Line:824770001:LOC,cal2-sat,5200957249945600:2,PALIQUE > CHARTREUSE,,1,,zenbus:Route:5070978386231296:LOC,,,5120261995102208,trip_270
zenbus:Line:824770001:LOC,cal2-sat,5200957249945600:3,PALIQUE > CHARTREUSE,,1,,zenbus:Route:5070978386231296:LOC,,,5120261995102208,trip_270
zenbus:Line:824770001:LOC,cal2-sat,5200957249945600:4,PALIQUE > CHARTREUSE,,1,,zenbus:Route:5070978386231296:LOC,,,5120261995102208,trip_270
zenbus:Line:824770001:LOC,cal2-sat,5200957249945600:5,PALIQUE > CHARTREUSE,,1,,zenbus:Route:5070978386231296:LOC,,,5120261995102208,trip_270
zenbus:Line:824770001:LOC,cal2-sat,5200957249945600:6,PALIQUE > CHARTREUSE,,1,,zenbus:Route:5070978386231296:LOC,,,5120261995102208,trip_270
zenbus:Line:824770001:LOC,cal2-sat,5200957249945600:7,PALIQUE > CHARTREUSE,,1,,zenbus:Route:5070978386231296:LOC,,,5120261995102208,trip_270
zenbus:Line:824770001:LOC,cal2-sat,5200957249945600:8,PALIQUE > CHARTREUSE,,1,,zenbus:Route:5070978386231296:LOC,,,5120261995102208,trip_270
zenbus:Line:824770001:LOC,cal2-sat,5200957249945600:9,PALIQUE > CHARTREUSE,,1,,zenbus:Route:5070978386231296:LOC,,,5120261995102208,trip_270
zenbus:Line:843700008:LOC,cal2-sat,4821751299047424:0,LES CEDRES > CAMUS,,0,,zenbus:Route:5183407141158912:LOC,,,5126819084763136,trip_239
zenbus:Line:843700008:LOC,cal2-sat,4821751299047424:1,BORDE BASSE > TENNIS,,0,,zenbus:Route:6281166220951552:LOC,,,5138744782880768,trip_238
zenbus:Line:843700008:LOC,cal2-sat,4821751299047424:2,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:6329437844930560:LOC,,,6264864941015040,trip_256
zenbus:Line:843700008:LOC,cal2-sat,4821751299047424:3,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal2-sat,4821751299047424:4,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal2-sat,4821751299047424:5,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal2-sat,4821751299047424:6,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal2-sat,4821751299047424:7,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:6329437844930560:LOC,,,6264864941015040,trip_256
zenbus:Line:843700008:LOC,cal2-sat,4821751299047424:8,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal2-sat,4821751299047424:9,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal2-sat,4821751299047424:10,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal2-sat,4821751299047424:11,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal2-sat,4821751299047424:12,BORDE BASSE > LE NOTRE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal2-sat,4821751299047424:13,BORDE BASSE > CAPELANIE,,0,,zenbus:Route:5110457406849024:LOC,,,6307640936235008,trip_250
zenbus:Line:843700008:LOC,cal2-sat,4821751299047424:14,BORDE BASSE > COLLEGE JEAN-JAURES,,0,,zenbus:Route:5204887279239168:LOC,,,5093410731982848,trip_267
zenbus:Line:853080001:LOC,cal2-sat,4919270829981696:0,GARES MAZAMET > GARES MAZAMET,,0,,zenbus:Route:5093755000455168:LOC,,,5090529077362688,trip_301
zenbus:Line:853080001:LOC,cal2-sat,4919270829981696:1,GARES MAZAMET > LA POSTE,,0,,zenbus:Route:5120653524992000:LOC,,,5197778789597184,trip_300
zenbus:Line:853080001:LOC,cal2-sat,4919270829981696:2,GARES MAZAMET > GARES MAZAMET,,0,,zenbus:Route:5120653524992000:LOC,,,5197778789597184,trip_300
zenbus:Line:853080001:LOC,cal2-sat,4919270829981696:3,GARES MAZAMET > GARES MAZAMET,,0,,zenbus:Route:5120653524992000:LOC,,,5197778789597184,trip_300
zenbus:Line:853080001:LOC,cal2-sat,4919270829981696:4,GARES MAZAMET > GARES MAZAMET,,0,,zenbus:Route:5093755000455168:LOC,,,5090529077362688,trip_301
zenbus:Line:853080001:LOC,cal2-sat,4919270829981696:5,GARES MAZAMET > LA POSTE,,0,,zenbus:Route:5084041663479808:LOC,,,5193107391905792,trip_1000
zenbus:Line:853080001:LOC,cal2-sat,4919270829981696:6,GARES MAZAMET > GARES MAZAMET,,0,,zenbus:Route:5084041663479808:LOC,,,5193107391905792,trip_1000
zenbus:Line:853080001:LOC,cal2-sat,4919270829981696:7,GARES MAZAMET > GARES MAZAMET,,0,,zenbus:Route:5084041663479808:LOC,,,5193107391905792,trip_1000
zenbus:Line:853080001:LOC,cal2-sat,4919270829981696:8,GARES MAZAMET > GARES MAZAMET,,0,,zenbus:Route:5200985636995072:LOC,,,6232190977310720,trip_307
zenbus:Line:830780013:LOC,cal2-sat,6322112694321152:0,DURENQUE QUAI > GARES MAZAMET,,0,,zenbus:Route:5130781510860800:LOC,,,5191112731918336,trip_19
zenbus:Line:830780013:LOC,cal2-sat,6322112694321152:1,DURENQUE QUAI > GARES MAZAMET,,0,,zenbus:Route:5130781510860800:LOC,,,5191112731918336,trip_19
zenbus:Line:830780013:LOC,cal2-sat,6322112694321152:2,DURENQUE QUAI > GARES MAZAMET,,0,,zenbus:Route:5130781510860800:LOC,,,5191112731918336,trip_19
zenbus:Line:830780013:LOC,cal2-sat,6322112694321152:3,DURENQUE QUAI > GARES MAZAMET,,0,,zenbus:Route:5130781510860800:LOC,,,5191112731918336,trip_19
zenbus:Line:830780013:LOC,cal2-sat,6322112694321152:4,DURENQUE QUAI > GARES MAZAMET,,0,,zenbus:Route:5130781510860800:LOC,,,5191112731918336,trip_19
zenbus:Line:830780013:LOC,cal2-sat,6322112694321152:5,DURENQUE QUAI > GARES MAZAMET,,0,,zenbus:Route:5130781510860800:LOC,,,5191112731918336,trip_19
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:0,ARSENAL > COLLEGE THOMAS PESQUET,,0,,zenbus:Route:5175672190271488:LOC,,,6214599730790400,trip_187
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:1,BORDE BASSE > TENNIS,,0,,zenbus:Route:5185907147669504:LOC,,,5110645294891008,trip_184
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:2,BORDE BASSE > ESTADIEU,,0,,zenbus:Route:6302562003189760:LOC,,,5197732736139264,trip_201
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:3,BORDE BASSE > COLLEGE THOMAS PESQUET,,0,,zenbus:Route:6302562003189760:LOC,,,5197732736139264,trip_201
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:4,BORDE BASSE > COLLEGE THOMAS PESQUET,,0,,zenbus:Route:6302562003189760:LOC,,,5197732736139264,trip_201
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:5,BORDE BASSE > COLLEGE THOMAS PESQUET,,0,,zenbus:Route:6302562003189760:LOC,,,5197732736139264,trip_201
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:6,BORDE BASSE > COLLEGE THOMAS PESQUET,,0,,zenbus:Route:6302562003189760:LOC,,,5197732736139264,trip_201
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:7,BORDE BASSE > MILHAUD,,0,,zenbus:Route:5146882739273728:LOC,,,4848429639401472,trip_208
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:8,BORDE BASSE > MILHAUD,,0,,zenbus:Route:5146882739273728:LOC,,,4848429639401472,trip_208
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:9,BORDE BASSE > COLLEGE THOMAS PESQUET,,0,,zenbus:Route:6302562003189760:LOC,,,5197732736139264,trip_201
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:10,BORDE BASSE > COLLEGE THOMAS PESQUET,,0,,zenbus:Route:6302562003189760:LOC,,,5197732736139264,trip_201
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:11,BORDE BASSE > COLLEGE THOMAS PESQUET,,0,,zenbus:Route:6302562003189760:LOC,,,5197732736139264,trip_201
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:12,BORDE BASSE > COLLEGE THOMAS PESQUET,,0,,zenbus:Route:6302562003189760:LOC,,,5197732736139264,trip_201
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:13,BORDE BASSE > COLLEGE THOMAS PESQUET,,0,,zenbus:Route:6302562003189760:LOC,,,5197732736139264,trip_201
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:14,BORDE BASSE > COLLEGE THOMAS PESQUET,,0,,zenbus:Route:6302562003189760:LOC,,,5197732736139264,trip_201
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:15,BORDE BASSE > COLLEGE THOMAS PESQUET,,0,,zenbus:Route:6302562003189760:LOC,,,5197732736139264,trip_201
zenbus:Line:854940001:LOC,cal2-sat,5080524420808704:16,BORDE BASSE > MILHAUD,,0,,zenbus:Route:5146882739273728:LOC,,,4848429639401472,trip_208
zenbus:Line:843700008:LOC,cal2-sat,4853456294641664:0,CAPELANIE > VERDUN,,1,,zenbus:Route:6255804522954752:LOC,,,6304392867217408,trip_212
zenbus:Line:843700008:LOC,cal2-sat,4853456294641664:1,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6316456759263232:LOC,,,5163547212382208,trip_213
zenbus:Line:843700008:LOC,cal2-sat,4853456294641664:2,CAPELANIE > BORDE BASSE,,1,,zenbus:Route:6255804522954752:LOC,,,6304392867217408,trip_212
